transaction_id,transaction_date,branch_id,itemean,barcode,qty_sold,qty_returned,net_qty,unit_price,unit_cost,total_sales_value,total_return_value,net_sales_value,net_cost_value,profit_amount
TRX-20260215-03984,2026-02-15 18:42:31,5,00003556,622300355600,3,1,2,7.0,5.5,21.0,7.0,14.0,11.0,3.0
TRX-20260215-01457,2026-02-15 18:56:33,3,00003567,622300356700,1,0,1,34.0,29.0,34.0,0.0,34.0,29.0,5.0
TRX-20260215-03914,2026-02-15 19:16:50,2,00003587,622300358700,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260215-01435,2026-02-15 19:20:39,4,00003604,622300360400,4,0,4,50.0,40.0,200.0,0.0,200.0,160.0,40.0
TRX-20260215-02499,2026-02-15 19:25:50,1,00003571,622300357100,2,0,2,17.5,14.0,35.0,0.0,35.0,28.0,7.0
TRX-20260215-00608,2026-02-15 19:39:46,4,00003579,622300357900,4,0,4,110.0,85.0,440.0,0.0,440.0,340.0,100.0
TRX-20260215-03912,2026-02-15 20:05:15,3,00003588,622300358800,3,0,3,95.0,75.0,285.0,0.0,285.0,225.0,60.0
TRX-20260215-04057,2026-02-15 21:11:22,4,00003557,622300355700,5,0,5,7.0,5.5,35.0,0.0,35.0,27.5,7.5
TRX-20260215-01294,2026-02-15 21:13:00,5,00003588,622300358800,4,0,4,95.0,75.0,380.0,0.0,380.0,300.0,80.0
TRX-20260215-00923,2026-02-15 21:30:21,1,00003608,622300360800,2,0,2,78.0,60.0,156.0,0.0,156.0,120.0,36.0
TRX-20260215-04676,2026-02-15 21:33:07,1,00003588,622300358824,1,0,1,2166.0,1800.0,2166.0,0.0,2166.0,1800.0,366.0
TRX-20260215-02107,2026-02-15 21:36:36,1,00003563,622300356300,5,0,5,12.0,9.0,60.0,0.0,60.0,45.0,15.0
TRX-20260215-03718,2026-02-15 21:52:33,2,00003593,622300359300,2,0,2,18.0,14.0,36.0,0.0,36.0,28.0,8.0
TRX-20260215-04777,2026-02-15 22:06:17,1,00003555,622300355500,4,0,4,480.0,420.0,1920.0,0.0,1920.0,1680.0,240.0
TRX-20260215-03649,2026-02-15 22:49:05,5,00003604,622300360400,5,0,5,50.0,40.0,250.0,0.0,250.0,200.0,50.0
TRX-20260215-00884,2026-02-15 23:37:24,1,00003589,622300358900,5,0,5,10.0,8.0,50.0,0.0,50.0,40.0,10.0
TRX-20260215-04528,2026-02-15 23:57:06,3,00003568,622300356800,5,1,4,105.0,85.0,525.0,105.0,420.0,340.0,80.0
TRX-20260216-02733,2026-02-16 00:09:26,1,00003570,622300357000,5,4,1,20.0,16.0,100.0,80.0,20.0,16.0,4.0
TRX-20260216-04042,2026-02-16 00:14:08,2,00003554,622300355400,5,0,5,435.0,390.0,2175.0,0.0,2175.0,1950.0,225.0
TRX-20260216-02933,2026-02-16 00:16:26,1,00003552,622300355200,4,0,4,420.0,380.0,1680.0,0.0,1680.0,1520.0,160.0
TRX-20260216-01622,2026-02-16 00:42:28,1,00003590,622300359000,1,0,1,23.0,18.0,23.0,0.0,23.0,18.0,5.0
TRX-20260216-04163,2026-02-16 01:35:39,2,00003556,622300355600,4,0,4,7.0,5.5,28.0,0.0,28.0,22.0,6.0
TRX-20260216-01632,2026-02-16 01:44:00,3,00003559,622300355900,4,0,4,28.0,22.0,112.0,0.0,112.0,88.0,24.0
TRX-20260216-02253,2026-02-16 02:41:21,3,00003557,622300355700,3,0,3,7.0,5.5,21.0,0.0,21.0,16.5,4.5
TRX-20260216-03859,2026-02-16 03:21:14,4,00003578,622300357800,2,0,2,45.0,35.0,90.0,0.0,90.0,70.0,20.0
TRX-20260216-03797,2026-02-16 03:38:11,1,00003587,622300358700,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260216-04119,2026-02-16 04:20:01,4,00003582,622300358200,2,0,2,28.0,22.0,56.0,0.0,56.0,44.0,12.0
TRX-20260216-02406,2026-02-16 05:06:03,5,00003613,622300361300,2,2,0,105.0,85.0,210.0,210.0,0.0,0.0,0.0
TRX-20260216-04043,2026-02-16 05:09:24,5,00003588,622300358824,1,0,1,2166.0,1800.0,2166.0,0.0,2166.0,1800.0,366.0
TRX-20260216-04070,2026-02-16 05:19:22,3,00003587,622300358700,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260216-01371,2026-02-16 05:34:49,2,00003613,622300361300,3,0,3,105.0,85.0,315.0,0.0,315.0,255.0,60.0
TRX-20260216-03200,2026-02-16 06:00:25,1,00003602,622300360200,2,0,2,45.0,35.0,90.0,0.0,90.0,70.0,20.0
TRX-20260216-02295,2026-02-16 06:54:46,1,00003584,622300358400,5,0,5,26.0,20.0,130.0,0.0,130.0,100.0,30.0
TRX-20260216-02802,2026-02-16 07:06:13,2,00003585,622300358500,5,0,5,220.0,180.0,1100.0,0.0,1100.0,900.0,200.0
TRX-20260216-03197,2026-02-16 07:10:29,1,00003611,622300361100,4,0,4,28.0,22.0,112.0,0.0,112.0,88.0,24.0
TRX-20260216-04034,2026-02-16 07:19:04,3,00003609,622300360900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260216-04834,2026-02-16 07:23:49,3,00003590,622300359000,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260216-01540,2026-02-16 07:52:02,3,00003558,622300355800,1,0,1,8.0,6.5,8.0,0.0,8.0,6.5,1.5
TRX-20260216-03864,2026-02-16 08:12:46,1,00003577,622300357700,1,0,1,65.0,50.0,65.0,0.0,65.0,50.0,15.0
TRX-20260216-04178,2026-02-16 08:51:25,1,00003556,622300355600,3,0,3,7.0,5.5,21.0,0.0,21.0,16.5,4.5
TRX-20260216-01194,2026-02-16 09:36:48,2,00003604,622300360424,1,0,1,1140.0,960.0,1140.0,0.0,1140.0,960.0,180.0
TRX-20260216-02572,2026-02-16 09:44:40,1,00003603,622300360300,1,0,1,35.0,28.0,35.0,0.0,35.0,28.0,7.0
TRX-20260216-02661,2026-02-16 10:05:18,3,00003587,622300358700,1,1,0,135.0,110.0,135.0,135.0,0.0,0.0,0.0
TRX-20260216-01919,2026-02-16 10:09:14,3,00003610,622300361000,4,0,4,75.0,60.0,300.0,0.0,300.0,240.0,60.0
TRX-20260216-01923,2026-02-16 10:35:41,3,00003584,622300358400,3,0,3,26.0,20.0,78.0,0.0,78.0,60.0,18.0
TRX-20260216-01976,2026-02-16 10:37:01,3,00003553,622300355300,5,0,5,450.0,400.0,2250.0,0.0,2250.0,2000.0,250.0
TRX-20260216-01697,2026-02-16 10:39:45,2,00003568,622300356800,4,1,3,105.0,85.0,420.0,105.0,315.0,255.0,60.0
TRX-20260216-01593,2026-02-16 10:55:34,3,00003568,622300356800,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260216-01284,2026-02-16 11:03:13,3,00003606,622300360600,4,0,4,85.0,65.0,340.0,0.0,340.0,260.0,80.0
TRX-20260216-02515,2026-02-16 11:40:51,1,00003608,622300360800,2,0,2,78.0,60.0,156.0,0.0,156.0,120.0,36.0
TRX-20260216-01934,2026-02-16 11:47:44,1,00003562,622300356200,4,0,4,60.0,50.0,240.0,0.0,240.0,200.0,40.0
TRX-20260216-03435,2026-02-16 12:12:21,3,00003558,622300355800,1,0,1,8.0,6.5,8.0,0.0,8.0,6.5,1.5
TRX-20260216-01570,2026-02-16 12:20:41,4,00003583,622300358300,2,0,2,5.5,4.0,11.0,0.0,11.0,8.0,3.0
TRX-20260216-04284,2026-02-16 12:34:05,5,00003563,622300356300,5,2,3,12.0,9.0,60.0,24.0,36.0,27.0,9.0
TRX-20260216-03247,2026-02-16 13:29:34,1,00003566,622300356600,2,0,2,180.0,150.0,360.0,0.0,360.0,300.0,60.0
TRX-20260216-01470,2026-02-16 13:55:09,1,00003553,622300355300,3,0,3,450.0,400.0,1350.0,0.0,1350.0,1200.0,150.0
TRX-20260216-04641,2026-02-16 14:06:34,4,00003582,622300358200,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260216-04956,2026-02-16 14:18:00,2,00003609,622300360900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260216-04317,2026-02-16 14:21:10,3,00003584,622300358400,4,0,4,26.0,20.0,104.0,0.0,104.0,80.0,24.0
TRX-20260216-00974,2026-02-16 14:25:02,1,00003566,622300356600,4,0,4,180.0,150.0,720.0,0.0,720.0,600.0,120.0
TRX-20260216-02766,2026-02-16 16:10:54,2,00003611,622300361100,4,0,4,28.0,22.0,112.0,0.0,112.0,88.0,24.0
TRX-20260216-03729,2026-02-16 16:35:33,3,00003565,622300356500,1,0,1,38.0,32.0,38.0,0.0,38.0,32.0,6.0
TRX-20260216-03012,2026-02-16 17:45:19,5,00003560,622300356000,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260216-04493,2026-02-16 19:21:59,3,00003590,622300359000,5,0,5,23.0,18.0,115.0,0.0,115.0,90.0,25.0
TRX-20260216-00332,2026-02-16 19:38:46,3,00003574,622300357400,1,0,1,155.0,135.0,155.0,0.0,155.0,135.0,20.0
TRX-20260216-04256,2026-02-16 20:31:04,1,00003597,622300359700,1,0,1,160.0,130.0,160.0,0.0,160.0,130.0,30.0
TRX-20260216-03235,2026-02-16 20:55:42,4,00003573,622300357300,1,0,1,88.0,75.0,88.0,0.0,88.0,75.0,13.0
TRX-20260216-03349,2026-02-16 21:05:27,3,00003566,622300356600,3,3,0,180.0,150.0,540.0,540.0,0.0,0.0,0.0
TRX-20260216-04267,2026-02-16 21:13:35,3,00003608,622300360800,5,0,5,78.0,60.0,390.0,0.0,390.0,300.0,90.0
TRX-20260216-03271,2026-02-16 22:04:11,4,00003588,622300358800,2,0,2,95.0,75.0,190.0,0.0,190.0,150.0,40.0
TRX-20260216-02673,2026-02-16 22:06:33,1,00003573,622300357300,3,0,3,88.0,75.0,264.0,0.0,264.0,225.0,39.0
TRX-20260217-03891,2026-02-17 00:57:39,3,00003610,622300361000,1,0,1,75.0,60.0,75.0,0.0,75.0,60.0,15.0
TRX-20260217-03673,2026-02-17 01:30:11,2,00003559,622300355900,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260217-02204,2026-02-17 01:39:48,1,00003580,622300358000,4,0,4,38.0,30.0,152.0,0.0,152.0,120.0,32.0
TRX-20260217-01808,2026-02-17 02:08:09,3,00003576,622300357600,5,0,5,245.0,210.0,1225.0,0.0,1225.0,1050.0,175.0
TRX-20260217-00178,2026-02-17 03:07:30,3,00003580,622300358000,4,0,4,38.0,30.0,152.0,0.0,152.0,120.0,32.0
TRX-20260217-00930,2026-02-17 03:33:14,2,00003569,622300356900,2,0,2,14.0,11.0,28.0,0.0,28.0,22.0,6.0
TRX-20260217-02205,2026-02-17 03:49:07,4,00003572,622300357200,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260217-04169,2026-02-17 03:52:45,4,00003594,622300359400,3,3,0,195.0,160.0,585.0,585.0,0.0,0.0,0.0
TRX-20260217-04129,2026-02-17 03:59:10,3,00003609,622300360900,4,3,1,110.0,85.0,440.0,330.0,110.0,85.0,25.0
TRX-20260217-01325,2026-02-17 04:39:54,2,00003595,622300359500,3,0,3,110.0,85.0,330.0,0.0,330.0,255.0,75.0
TRX-20260217-03345,2026-02-17 04:41:28,1,00003580,622300358000,3,0,3,38.0,30.0,114.0,0.0,114.0,90.0,24.0
TRX-20260217-00157,2026-02-17 05:53:07,1,00003599,622300359900,5,0,5,380.0,320.0,1900.0,0.0,1900.0,1600.0,300.0
TRX-20260217-02282,2026-02-17 05:54:09,1,00003554,622300355400,5,0,5,435.0,390.0,2175.0,0.0,2175.0,1950.0,225.0
TRX-20260217-01833,2026-02-17 06:08:01,3,00003565,622300356500,2,0,2,38.0,32.0,76.0,0.0,76.0,64.0,12.0
TRX-20260217-04896,2026-02-17 06:48:43,5,00003589,622300358900,5,0,5,10.0,8.0,50.0,0.0,50.0,40.0,10.0
TRX-20260217-02523,2026-02-17 08:02:28,3,00003571,622300357100,3,0,3,17.5,14.0,52.5,0.0,52.5,42.0,10.5
TRX-20260217-01783,2026-02-17 08:20:50,3,00003585,622300358500,1,0,1,220.0,180.0,220.0,0.0,220.0,180.0,40.0
TRX-20260217-00174,2026-02-17 08:53:25,2,00003587,622300358700,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260217-04943,2026-02-17 08:56:41,1,00003611,622300361100,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260217-00463,2026-02-17 08:57:03,3,00003570,622300357000,2,0,2,20.0,16.0,40.0,0.0,40.0,32.0,8.0
TRX-20260217-01657,2026-02-17 09:02:06,4,00003586,622300358600,4,3,1,55.0,45.0,220.0,165.0,55.0,45.0,10.0
TRX-20260217-03468,2026-02-17 09:23:30,3,00003570,622300357000,4,0,4,20.0,16.0,80.0,0.0,80.0,64.0,16.0
TRX-20260217-02820,2026-02-17 09:44:02,5,00003585,622300358500,3,0,3,220.0,180.0,660.0,0.0,660.0,540.0,120.0
TRX-20260217-03668,2026-02-17 09:51:10,1,00003565,622300356500,5,0,5,38.0,32.0,190.0,0.0,190.0,160.0,30.0
TRX-20260217-04384,2026-02-17 10:20:38,2,00003598,622300359812,2,0,2,2793.0,2520.0,5586.0,0.0,5586.0,5040.0,546.0
TRX-20260217-04447,2026-02-17 10:23:23,1,00003577,622300357700,1,0,1,65.0,50.0,65.0,0.0,65.0,50.0,15.0
TRX-20260217-04722,2026-02-17 11:03:36,2,00003577,622300357724,2,0,2,1482.0,1200.0,2964.0,0.0,2964.0,2400.0,564.0
TRX-20260217-04105,2026-02-17 12:33:36,5,00003589,622300358900,2,0,2,10.0,8.0,20.0,0.0,20.0,16.0,4.0
TRX-20260217-04373,2026-02-17 13:08:28,2,00003576,622300357600,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
TRX-20260217-01329,2026-02-17 13:37:08,2,00003598,622300359800,3,0,3,245.0,210.0,735.0,0.0,735.0,630.0,105.0
TRX-20260217-04085,2026-02-17 14:22:38,5,00003605,622300360500,5,0,5,58.0,45.0,290.0,0.0,290.0,225.0,65.0
TRX-20260217-04490,2026-02-17 14:36:56,4,00003613,622300361300,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260217-03433,2026-02-17 15:43:57,2,00003601,622300360106,2,0,2,1168.5,1050.0,2337.0,0.0,2337.0,2100.0,237.0
TRX-20260217-00119,2026-02-17 15:45:23,1,00003581,622300358100,1,0,1,32.0,25.0,32.0,0.0,32.0,25.0,7.0
TRX-20260217-04590,2026-02-17 16:01:35,2,00003598,622300359800,4,2,2,245.0,210.0,980.0,490.0,490.0,420.0,70.0
TRX-20260217-03817,2026-02-17 16:02:46,2,00003612,622300361200,5,0,5,16.0,12.0,80.0,0.0,80.0,60.0,20.0
TRX-20260217-04552,2026-02-17 16:13:31,3,00003593,622300359300,4,0,4,18.0,14.0,72.0,0.0,72.0,56.0,16.0
TRX-20260217-01035,2026-02-17 17:12:57,2,00003574,622300357400,4,0,4,155.0,135.0,620.0,0.0,620.0,540.0,80.0
TRX-20260217-00957,2026-02-17 17:55:21,1,00003560,622300356000,5,3,2,135.0,110.0,675.0,405.0,270.0,220.0,50.0
TRX-20260217-04921,2026-02-17 18:01:08,2,00003569,622300356906,1,0,1,79.8,66.0,79.8,0.0,79.8,66.0,13.8
TRX-20260217-03918,2026-02-17 18:25:53,3,00003558,622300355800,2,0,2,8.0,6.5,16.0,0.0,16.0,13.0,3.0
TRX-20260217-04250,2026-02-17 18:33:17,3,00003562,622300356200,1,0,1,60.0,50.0,60.0,0.0,60.0,50.0,10.0
TRX-20260217-02792,2026-02-17 18:59:11,1,00003610,622300361000,4,0,4,75.0,60.0,300.0,0.0,300.0,240.0,60.0
TRX-20260217-00734,2026-02-17 18:59:22,3,00003553,622300355300,1,0,1,450.0,400.0,450.0,0.0,450.0,400.0,50.0
TRX-20260217-04103,2026-02-17 19:03:45,3,00003563,622300356300,3,0,3,12.0,9.0,36.0,0.0,36.0,27.0,9.0
TRX-20260217-04446,2026-02-17 19:07:19,1,00003596,622300359600,4,0,4,120.0,95.0,480.0,0.0,480.0,380.0,100.0
TRX-20260217-01468,2026-02-17 20:34:57,2,00003606,622300360600,4,0,4,85.0,65.0,340.0,0.0,340.0,260.0,80.0
TRX-20260217-04729,2026-02-17 21:16:57,1,00003584,622300358400,2,1,1,26.0,20.0,52.0,26.0,26.0,20.0,6.0
TRX-20260217-00105,2026-02-17 22:15:24,5,00003586,622300358624,2,0,2,1254.0,1080.0,2508.0,0.0,2508.0,2160.0,348.0
TRX-20260217-01142,2026-02-17 23:18:18,4,00003568,622300356800,3,0,3,105.0,85.0,315.0,0.0,315.0,255.0,60.0
TRX-20260218-00908,2026-02-18 00:09:42,1,00003577,622300357700,2,0,2,65.0,50.0,130.0,0.0,130.0,100.0,30.0
TRX-20260218-04530,2026-02-18 00:31:46,2,00003594,622300359400,2,0,2,195.0,160.0,390.0,0.0,390.0,320.0,70.0
TRX-20260218-03082,2026-02-18 00:49:48,5,00003583,622300358300,1,0,1,5.5,4.0,5.5,0.0,5.5,4.0,1.5
TRX-20260218-02497,2026-02-18 01:43:06,3,00003577,622300357700,4,0,4,65.0,50.0,260.0,0.0,260.0,200.0,60.0
TRX-20260218-03738,2026-02-18 01:53:50,3,00003594,622300359400,4,0,4,195.0,160.0,780.0,0.0,780.0,640.0,140.0
TRX-20260218-04601,2026-02-18 01:55:59,5,00003603,622300360300,2,0,2,35.0,28.0,70.0,0.0,70.0,56.0,14.0
TRX-20260218-02503,2026-02-18 02:00:25,3,00003577,622300357700,1,1,0,65.0,50.0,65.0,65.0,0.0,0.0,0.0
TRX-20260218-01279,2026-02-18 02:39:20,5,00003592,622300359200,1,0,1,4.5,3.0,4.5,0.0,4.5,3.0,1.5
TRX-20260218-00766,2026-02-18 03:20:21,1,00003598,622300359800,2,0,2,245.0,210.0,490.0,0.0,490.0,420.0,70.0
TRX-20260218-01980,2026-02-18 03:26:04,2,00003613,622300361300,4,0,4,105.0,85.0,420.0,0.0,420.0,340.0,80.0
TRX-20260218-03569,2026-02-18 03:27:05,5,00003560,622300356000,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260218-02638,2026-02-18 03:49:37,1,00003573,622300357324,2,0,2,2006.4,1800.0,4012.8,0.0,4012.8,3600.0,412.8
TRX-20260218-02737,2026-02-18 03:55:16,4,00003584,622300358424,1,0,1,592.8,480.0,592.8,0.0,592.8,480.0,112.8
TRX-20260218-02818,2026-02-18 03:58:56,3,00003603,622300360300,1,0,1,35.0,28.0,35.0,0.0,35.0,28.0,7.0
TRX-20260218-03767,2026-02-18 04:07:23,1,00003593,622300359300,1,0,1,18.0,14.0,18.0,0.0,18.0,14.0,4.0
TRX-20260218-01762,2026-02-18 04:23:52,1,00003583,622300358300,3,0,3,5.5,4.0,16.5,0.0,16.5,12.0,4.5
TRX-20260218-02140,2026-02-18 04:52:44,5,00003580,622300358000,3,0,3,38.0,30.0,114.0,0.0,114.0,90.0,24.0
TRX-20260218-00120,2026-02-18 04:55:25,5,00003584,622300358400,4,0,4,26.0,20.0,104.0,0.0,104.0,80.0,24.0
TRX-20260218-03496,2026-02-18 05:20:46,1,00003555,622300355500,5,0,5,480.0,420.0,2400.0,0.0,2400.0,2100.0,300.0
TRX-20260218-03711,2026-02-18 05:38:45,1,00003611,622300361100,5,0,5,28.0,22.0,140.0,0.0,140.0,110.0,30.0
TRX-20260218-02442,2026-02-18 05:53:45,4,00003576,622300357600,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
TRX-20260218-01795,2026-02-18 06:57:33,4,00003577,622300357700,2,1,1,65.0,50.0,130.0,65.0,65.0,50.0,15.0
TRX-20260218-00875,2026-02-18 07:16:38,5,00003590,622300359000,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260218-03987,2026-02-18 07:18:37,2,00003608,622300360800,4,0,4,78.0,60.0,312.0,0.0,312.0,240.0,72.0
TRX-20260218-00787,2026-02-18 09:10:22,1,00003598,622300359800,3,1,2,245.0,210.0,735.0,245.0,490.0,420.0,70.0
TRX-20260218-03827,2026-02-18 09:10:37,3,00003583,622300358300,2,1,1,5.5,4.0,11.0,5.5,5.5,4.0,1.5
TRX-20260218-03269,2026-02-18 09:19:58,2,00003570,622300357006,1,0,1,114.0,96.0,114.0,0.0,114.0,96.0,18.0
TRX-20260218-02310,2026-02-18 09:23:14,3,00003606,622300360600,5,0,5,85.0,65.0,425.0,0.0,425.0,325.0,100.0
TRX-20260218-02559,2026-02-18 10:09:46,1,00003592,622300359200,3,0,3,4.5,3.0,13.5,0.0,13.5,9.0,4.5
TRX-20260218-03124,2026-02-18 10:10:38,3,00003557,622300355700,5,0,5,7.0,5.5,35.0,0.0,35.0,27.5,7.5
TRX-20260218-02277,2026-02-18 10:29:52,1,00003582,622300358200,4,0,4,28.0,22.0,112.0,0.0,112.0,88.0,24.0
TRX-20260218-02409,2026-02-18 10:50:39,4,00003603,622300360300,5,0,5,35.0,28.0,175.0,0.0,175.0,140.0,35.0
TRX-20260218-03236,2026-02-18 11:09:53,3,00003599,622300359900,3,0,3,380.0,320.0,1140.0,0.0,1140.0,960.0,180.0
TRX-20260218-01053,2026-02-18 11:14:39,2,00003601,622300360100,1,0,1,205.0,175.0,205.0,0.0,205.0,175.0,30.0
TRX-20260218-01111,2026-02-18 11:25:28,2,00003563,622300356312,1,1,0,136.8,108.0,136.8,136.8,0.0,0.0,0.0
TRX-20260218-04451,2026-02-18 11:42:00,5,00003590,622300359000,5,0,5,23.0,18.0,115.0,0.0,115.0,90.0,25.0
TRX-20260218-03725,2026-02-18 11:42:40,3,00003564,622300356400,1,0,1,20.0,16.0,20.0,0.0,20.0,16.0,4.0
TRX-20260218-02972,2026-02-18 11:50:40,4,00003578,622300357800,4,0,4,45.0,35.0,180.0,0.0,180.0,140.0,40.0
TRX-20260218-03571,2026-02-18 12:20:02,2,00003560,622300356000,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260218-03186,2026-02-18 12:29:03,3,00003598,622300359800,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
TRX-20260218-04018,2026-02-18 12:30:00,1,00003612,622300361200,3,0,3,16.0,12.0,48.0,0.0,48.0,36.0,12.0
TRX-20260218-02270,2026-02-18 13:29:09,1,00003597,622300359700,2,0,2,160.0,130.0,320.0,0.0,320.0,260.0,60.0
TRX-20260218-02997,2026-02-18 13:40:17,1,00003604,622300360400,3,0,3,50.0,40.0,150.0,0.0,150.0,120.0,30.0
TRX-20260218-04023,2026-02-18 14:41:05,1,00003578,622300357800,2,0,2,45.0,35.0,90.0,0.0,90.0,70.0,20.0
TRX-20260218-04333,2026-02-18 14:55:24,1,00003601,622300360100,2,0,2,205.0,175.0,410.0,0.0,410.0,350.0,60.0
TRX-20260218-04361,2026-02-18 14:57:26,2,00003569,622300356900,1,0,1,14.0,11.0,14.0,0.0,14.0,11.0,3.0
TRX-20260218-02595,2026-02-18 15:11:49,4,00003561,622300356100,5,0,5,42.0,35.0,210.0,0.0,210.0,175.0,35.0
TRX-20260218-01073,2026-02-18 15:59:22,3,00003562,622300356200,5,0,5,60.0,50.0,300.0,0.0,300.0,250.0,50.0
TRX-20260218-02162,2026-02-18 16:01:52,2,00003556,622300355600,1,0,1,7.0,5.5,7.0,0.0,7.0,5.5,1.5
TRX-20260218-01532,2026-02-18 16:25:41,1,00003573,622300357324,2,0,2,2006.4,1800.0,4012.8,0.0,4012.8,3600.0,412.8
TRX-20260218-00686,2026-02-18 16:56:35,3,00003579,622300357900,5,0,5,110.0,85.0,550.0,0.0,550.0,425.0,125.0
TRX-20260218-01423,2026-02-18 18:25:44,1,00003575,622300357500,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260218-04059,2026-02-18 19:01:07,5,00003589,622300358912,1,0,1,114.0,96.0,114.0,0.0,114.0,96.0,18.0
TRX-20260218-01554,2026-02-18 19:05:41,3,00003601,622300360100,5,0,5,205.0,175.0,1025.0,0.0,1025.0,875.0,150.0
TRX-20260218-02381,2026-02-18 19:28:47,3,00003579,622300357900,2,1,1,110.0,85.0,220.0,110.0,110.0,85.0,25.0
TRX-20260218-01772,2026-02-18 20:02:19,3,00003588,622300358800,2,0,2,95.0,75.0,190.0,0.0,190.0,150.0,40.0
TRX-20260218-04232,2026-02-18 20:49:56,2,00003557,622300355700,2,0,2,7.0,5.5,14.0,0.0,14.0,11.0,3.0
TRX-20260218-00002,2026-02-18 22:05:22,2,00003582,622300358200,2,0,2,28.0,22.0,56.0,0.0,56.0,44.0,12.0
TRX-20260218-01528,2026-02-18 22:05:49,4,00003572,622300357200,3,0,3,23.0,18.0,69.0,0.0,69.0,54.0,15.0
TRX-20260218-00337,2026-02-18 22:08:08,2,00003560,622300356000,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260218-01571,2026-02-18 22:22:23,4,00003553,622300355300,5,0,5,450.0,400.0,2250.0,0.0,2250.0,2000.0,250.0
TRX-20260218-00093,2026-02-18 22:46:06,4,00003560,622300356000,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260218-02054,2026-02-18 23:20:45,3,00003609,622300360900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260219-01981,2026-02-19 00:08:09,3,00003561,622300356100,4,0,4,42.0,35.0,168.0,0.0,168.0,140.0,28.0
TRX-20260219-01744,2026-02-19 00:08:23,1,00003590,622300359000,1,0,1,23.0,18.0,23.0,0.0,23.0,18.0,5.0
TRX-20260219-03875,2026-02-19 00:41:29,5,00003586,622300358600,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260219-02286,2026-02-19 00:53:07,5,00003584,622300358424,1,0,1,592.8,480.0,592.8,0.0,592.8,480.0,112.8
TRX-20260219-02712,2026-02-19 01:16:41,2,00003586,622300358600,5,0,5,55.0,45.0,275.0,0.0,275.0,225.0,50.0
TRX-20260219-04704,2026-02-19 01:43:07,1,00003560,622300356000,3,0,3,135.0,110.0,405.0,0.0,405.0,330.0,75.0
TRX-20260219-03862,2026-02-19 01:46:12,1,00003557,622300355700,1,0,1,7.0,5.5,7.0,0.0,7.0,5.5,1.5
TRX-20260219-03055,2026-02-19 02:17:57,1,00003608,622300360800,2,0,2,78.0,60.0,156.0,0.0,156.0,120.0,36.0
TRX-20260219-02545,2026-02-19 02:26:20,1,00003588,622300358800,1,0,1,95.0,75.0,95.0,0.0,95.0,75.0,20.0
TRX-20260219-00672,2026-02-19 02:45:13,2,00003586,622300358600,5,0,5,55.0,45.0,275.0,0.0,275.0,225.0,50.0
TRX-20260219-02138,2026-02-19 02:55:24,2,00003587,622300358700,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260219-00551,2026-02-19 03:59:04,3,00003612,622300361200,3,0,3,16.0,12.0,48.0,0.0,48.0,36.0,12.0
TRX-20260219-01402,2026-02-19 04:25:30,1,00003611,622300361100,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260219-00806,2026-02-19 05:01:42,4,00003604,622300360400,2,0,2,50.0,40.0,100.0,0.0,100.0,80.0,20.0
TRX-20260219-01174,2026-02-19 05:45:16,1,00003580,622300358000,3,0,3,38.0,30.0,114.0,0.0,114.0,90.0,24.0
TRX-20260219-03834,2026-02-19 06:29:29,3,00003598,622300359800,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
